Code,Name,ListingDate,Shares,ListingBoard,Sector,LastPrice,MarketCap,MinutesFirstAdded,MinutesLastUpdated,HourlyFirstAdded,HourlyLastUpdated,DailyFirstAdded,DailyLastUpdated
AALI,Astra Agro Lestari Tbk.,1997-12-09,1924688333.0,Utama,Consumer Non-Cyclicals,7950,15301272247350.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2001-04-16,2022-12-19
ABBA,Mahaka Media Tbk.,2002-04-03,3935892857.0,Pengembangan,Consumer Cyclicals,160,629742857120.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2002-04-03,2022-12-19
ABDA,Asuransi Bina Dana Arta Tbk.,1989-07-06,620806680.0,Pengembangan,Financials,6700,4159404756000.0,2021-11-01 09:00:00,2022-11-11 15:59:00,2020-04-16 09:00:00,2022-11-11 16:00:00,2001-04-16,2022-12-16
ABMM,ABM Investama Tbk.,2011-12-06,2753165000.0,Utama,Industrials,3540,9746204100000.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2011-12-06,2022-12-19
ACES,Ace Hardware Indonesia Tbk.,2007-11-06,17150000000.0,Utama,Consumer Cyclicals,420,7203000000000.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2007-11-06,2022-12-19
ACST,Acset Indonusa Tbk.,2013-06-24,12675160000.0,Utama,Infrastructures,162,2053375920000.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2013-06-24,2022-12-19
ADCP,Adhi Commuter Properti Tbk.,2021-05-21,22222222200.0,Utama,Properties & Real Estate,67,1488888887400.0,2022-02-21 09:00:00,2022-12-19 15:59:00,2021-05-21 09:00:00,2022-12-19 15:00:00,2021-05-21,2022-12-19
ADES,Akasha Wira International Tbk.,1994-06-13,589896800.0,Pengembangan,Consumer Non-Cyclicals,7225,4262004380000.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2001-04-16,2022-12-19
ADHI,Adhi Karya (Persero) Tbk.,2004-03-18,3560849376.0,Utama,Infrastructures,498,1773302989248.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2004-03-18,2022-12-19
ADMF,Adira Dinamika Multi Finance T,2004-03-31,1000000000.0,Utama,Financials,9025,9025000000000.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2004-03-31,2022-12-19
ADMG,Polychem Indonesia Tbk,1993-10-20,3889179559.0,Utama,Basic Materials,154,598933652086.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2001-04-16,2022-12-19
ADMR,Adaro Minerals Indonesia Tbk.,2022-01-03,40882331500.0,Pengembangan,Energy,1700,69499963550000.0,2022-01-03 09:00:00,2022-12-19 15:59:00,2022-01-03 09:00:00,2022-12-19 15:00:00,2022-01-03,2022-12-19
ADRO,Adaro Energy Indonesia Tbk.,2008-07-16,31985962000.0,Utama,Energy,3970,126984269140000.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2008-07-16,2022-12-19
AGAR,Asia Sejahtera Mina Tbk.,2019-12-02,1000000000.0,Pengembangan,Consumer Non-Cyclicals,286,286000000000.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2019-12-02,2022-12-19
AGII,Aneka Gas Industri Tbk.,2016-09-28,3066660000.0,Utama,Basic Materials,2190,6715985400000.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2016-09-28,2022-12-19
AGRO,Bank Raya Indonesia Tbk.,2003-08-08,22520054593.0,Utama,Financials,442,9953864130106.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2003-08-08,2022-12-19
AGRS,Bank IBK Indonesia Tbk.,2014-12-22,17481603282.0,Pengembangan,Financials,91,1590825898662.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2014-12-22,2022-12-19
AHAP,Asuransi Harta Aman Pratama Tb,1990-09-14,2940000000.0,Pengembangan,Financials,80,235200000000.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2001-04-16,2022-12-19
AIMS,Akbar Indo Makmur Stimec Tbk,2001-07-20,220000000.0,Pengembangan,Energy,212,46640000000.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2001-07-20,2022-12-19
AISA,FKS Food Sejahtera Tbk.,1997-06-11,9311800000.0,Utama,Consumer Non-Cyclicals,152,1415393600000.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2001-04-16,2022-12-19
AKKU,Anugerah Kagum Karya Utama Tbk,2004-11-01,6449463636.0,Pengembangan,Consumer Cyclicals,50,322473181800.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2004-11-01,2022-12-19
AKPI,Argha Karya Prima Industry Tbk,1992-12-18,612248000.0,Pengembangan,Basic Materials,1315,805106120000.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2001-04-16,2022-12-19
AKRA,AKR Corporindo Tbk.,1994-10-03,20073474600.0,Utama,Energy,1340,26898455964000.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2001-04-16,2022-12-19
AKSI,Mineral Sumberdaya Mandiri Tbk,2001-07-13,720000000.0,Pengembangan,Transportation & Logistic,292,210240000000.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2001-07-13,2022-12-19
ALDO,Alkindo Naratama Tbk.,2011-07-12,1316856020.0,Pengembangan,Basic Materials,825,1086406216500.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2011-07-12,2022-12-19
ALKA,Alakasa Industrindo Tbk,1990-07-12,507665055.0,Pengembangan,Basic Materials,284,144176875620.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2001-04-16,2022-12-19
ALMI,Alumindo Light Metal Industry ,1997-01-02,3816000000.0,Pengembangan,Basic Materials,260,992160000000.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2001-04-16,2022-12-19
ALTO,Tri Banyan Tirta Tbk.,2012-07-10,2191870558.0,Utama,Consumer Non-Cyclicals,50,109593527900.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2012-07-10,2022-12-19
AMAG,Asuransi Multi Artha Guna Tbk.,2005-12-23,5001552516.0,Pengembangan,Financials,364,1820565115824.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2005-12-23,2022-12-19
AMAN,Makmur Berkah Amanda Tbk.,2020-03-13,3873500000.0,Utama,Properties & Real Estate,720,2788920000000.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2020-03-13,2022-12-19
AMAR,Bank Amar Indonesia Tbk.,2020-01-09,13681871000.0,Pengembangan,Financials,274,3748832654000.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2020-01-09,2022-12-19
AMFG,Asahimas Flat Glass Tbk.,1995-11-08,434000000.0,Utama,Industrials,5750,2495500000000.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2001-04-16,2022-12-19
AMIN,Ateliers Mecaniques D Indonesi,2015-12-10,1080000000.0,Pengembangan,Industrials,108,116640000000.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2015-12-10,2022-12-19
AMMS,Agung Menjangan Mas Tbk.,2022-08-04,1200000000.0,Akselerasi,Consumer Non-Cyclicals,43,51600000000.0,2022-08-04 09:00:00,2022-12-19 15:59:00,2022-08-04 09:00:00,2022-12-19 15:00:00,2022-08-04,2022-12-19
AMOR,Ashmore Asset Management Indon,2020-01-14,2222222400.0,Pengembangan,Financials,1310,2911111344000.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2020-01-14,2022-12-19
AMRT,Sumber Alfaria Trijaya Tbk.,2009-01-15,41524501700.0,Utama,Consumer Non-Cyclicals,2550,105887479335000.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2009-01-15,2022-12-19
ANDI,Andira Agro Tbk.,2018-08-16,9350000000.0,Pengembangan,Consumer Non-Cyclicals,50,467500000000.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2018-08-16,2022-12-19
ANJT,Austindo Nusantara Jaya Tbk.,2013-05-08,3354175000.0,Utama,Consumer Non-Cyclicals,650,2180213750000.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2013-05-08,2022-12-19
ANTM,Aneka Tambang Tbk.,1997-11-27,24030764725.0,Utama,Basic Materials,2040,49022760039000.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2001-04-16,2022-12-19
APEX,Apexindo Pratama Duta Tbk.,2013-06-05,2796804997.0,Pengembangan,Energy,210,587329049370.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2013-06-05,2022-12-19
APIC,Pacific Strategic Financial Tb,2002-12-18,11766313488.0,Pengembangan,Financials,1110,13060607971680.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2002-12-18,2022-12-19
APII,Arita Prima Indonesia Tbk.,2013-10-29,1075760000.0,Pengembangan,Industrials,198,213000480000.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2013-10-29,2022-12-19
APLI,Asiaplast Industries Tbk.,2000-05-01,1362671400.0,Utama,Basic Materials,188,256182223200.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2001-04-16,2022-12-19
APLN,Agung Podomoro Land Tbk.,2010-11-11,22699326779.0,Utama,Properties & Real Estate,162,3677290938198.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2010-11-11,2022-12-19
ARCI,Archi Indonesia Tbk.,2021-06-28,24835000000.0,Utama,Basic Materials,330,8195550000000.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2021-06-28 09:00:00,2022-12-19 15:00:00,2021-06-28,2022-12-19
ARGO,Argo Pantes Tbk,1991-01-07,335557450.0,Pengembangan,Consumer Cyclicals,1125,377502131250.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2001-04-16,2022-12-16
ARII,Atlas Resources Tbk.,2011-11-08,3131000000.0,Pengembangan,Energy,298,933038000000.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2011-11-08,2022-12-19
ARKA,Arkha Jayanti Persada Tbk.,2019-07-10,2000000000.0,Pengembangan,Industrials,50,100000000000.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2019-07-10,2022-12-19
ARKO,Arkora Hydro Tbk.,2022-07-08,2928495000.0,Pengembangan,Infrastructures,625,1830309375000.0,2022-07-08 09:00:00,2022-12-19 15:59:00,2022-07-08 09:00:00,2022-12-19 15:00:00,2022-07-08,2022-12-19
ARMY,Armidian Karyatama Tbk.,2017-06-21,9006250000.0,Pengembangan,Properties & Real Estate,50,450312500000.0,,,,,2017-06-21,2022-12-16
ARNA,Arwana Citramulia Tbk.,2001-07-17,7341430976.0,Utama,Industrials,995,7304723821120.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2001-07-17,2022-12-19
ARTA,Arthavest Tbk,2002-11-05,446674175.0,Pengembangan,Consumer Cyclicals,2260,1009483635500.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2002-11-05,2022-12-19
ARTI,Ratu Prabu Energi Tbk,2003-04-30,7840000000.0,Utama,Energy,50,392000000000.0,2021-11-01 09:00:00,2021-12-03 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2003-04-30,2022-12-16
ARTO,Bank Jago Tbk.,2016-01-12,13717687500.0,Pengembangan,Financials,3840,52675920000000.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2016-01-12,2022-12-19
ASBI,Asuransi Bintang Tbk.,1989-11-29,348386472.0,Pengembangan,Financials,498,173496463056.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2001-04-16,2022-12-19
ASDM,Asuransi Dayin Mitra Tbk.,1989-12-15,192000000.0,Utama,Financials,925,177600000000.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2001-04-16,2022-12-19
ASGR,Astra Graphia Tbk.,1989-11-15,1348780500.0,Utama,Industrials,955,1288085377500.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2001-04-16,2022-12-19
ASHA,Cilacap Samudera Fishing Indus,2022-05-27,5000000000.0,Pengembangan,Consumer Non-Cyclicals,96,480000000000.0,2022-06-06 09:00:00,2022-12-19 15:59:00,2022-05-30 09:00:00,2022-12-19 15:00:00,2022-05-27,2022-12-19
ASII,Astra International Tbk.,1990-04-04,40483553140.0,Utama,Industrials,5700,230756252898000.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2001-04-16,2022-12-19
ASJT,Asuransi Jasa Tania Tbk.,2003-12-23,1288890696.0,Pengembangan,Financials,126,162400227696.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2003-12-23,2022-12-19
ASLC,Autopedia Sukses Lestari Tbk.,2022-01-25,12746354780.0,Pengembangan,Consumer Cyclicals,125,1593294347500.0,2022-01-25 09:00:00,2022-12-19 15:59:00,2022-01-25 09:00:00,2022-12-19 15:00:00,2022-01-25,2022-12-19
ASMI,Asuransi Maximus Graha Persada,2014-01-16,8958380460.0,Utama,Financials,112,1003338611520.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2014-01-16,2022-12-19
ASPI,Andalan Sakti Primaindo Tbk.,2020-02-17,681794825.0,Pengembangan,Properties & Real Estate,94,64088713550.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2020-02-17,2022-12-19
ASRI,Alam Sutera Realty Tbk.,2007-12-18,19649411888.0,Utama,Properties & Real Estate,167,3281451785296.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2007-12-18,2022-12-19
ASRM,Asuransi Ramayana Tbk.,1990-03-19,304283840.0,Pengembangan,Financials,1625,494461240000.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2001-04-16,2022-12-19
ASSA,Adi Sarana Armada Tbk.,2012-11-12,3565786162.0,Utama,Transportation & Logistic,780,2781313206360.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2012-11-12,2022-12-19
ATAP,Trimitra Prawara Goldland Tbk.,2020-12-11,1250000000.0,Pengembangan,Properties & Real Estate,83,103750000000.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-12-11 09:00:00,2022-12-19 15:00:00,2020-12-11,2022-12-19
ATIC,Anabatic Technologies Tbk.,2015-07-08,2315361355.0,Utama,Technology,396,916883096580.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2015-07-08,2022-12-19
AUTO,Astra Otoparts Tbk.,1998-06-15,4819733000.0,Utama,Consumer Cyclicals,1405,6771724865000.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2001-04-16,2022-12-19
AVIA,Avia Avian Tbk.,2021-12-08,61953555600.0,Utama,Basic Materials,645,39960043362000.0,2021-12-08 09:00:00,2022-12-19 15:59:00,2021-12-08 09:00:00,2022-12-19 15:00:00,2021-12-08,2022-12-19
AXIO,Tera Data Indonusa Tbk.,2022-07-20,5840126500.0,Pengembangan,Technology,214,1249787071000.0,2022-07-20 09:00:00,2022-12-19 15:59:00,2022-07-20 09:00:00,2022-12-19 15:00:00,2022-07-20,2022-12-19
AYLS,Agro Yasa Lestari Tbk.,2020-02-12,853423236.0,Pengembangan,Basic Materials,113,96436825668.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2020-02-12,2022-12-19
BABP,Bank MNC Internasional Tbk.,2002-07-15,31068563770.0,Pengembangan,Financials,103,3200062068310.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2002-07-15,2022-12-19
BACA,Bank Capital Indonesia Tbk.,2007-10-04,7007631839.0,Pengembangan,Financials,130,910992139070.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2007-10-04,2022-12-19
BAJA,Saranacentral Bajatama Tbk.,2011-12-21,1800000000.0,Pengembangan,Basic Materials,129,232200000000.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2011-12-21,2022-12-19
BALI,Bali Towerindo Sentra Tbk.,2014-03-13,3934592500.0,Utama,Infrastructures,750,2950944375000.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2014-03-13,2022-12-19
BANK,Bank Aladin Syariah Tbk.,2021-02-01,13134311698.0,Pengembangan,Financials,1420,18650722611160.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2021-02-01 09:00:00,2022-12-19 15:00:00,2021-02-01,2022-12-19
BAPA,Bekasi Asri Pemula Tbk.,2008-01-14,661784520.0,Utama,Properties & Real Estate,96,63531313920.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2008-01-14,2022-12-19
BAPI,Bhakti Agung Propertindo Tbk.,2019-09-16,5591752986.0,Pengembangan,Properties & Real Estate,50,279587649300.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2019-09-16,2022-12-19
BATA,Sepatu Bata Tbk.,1982-03-24,1300000000.0,Utama,Consumer Cyclicals,515,669500000000.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2001-04-16,2022-12-19
BAUT,Mitra Angkasa Sejahtera Tbk.,2022-01-28,4800000000.0,Pengembangan,Consumer Cyclicals,50,240000000000.0,2022-01-28 09:00:00,2022-12-19 15:59:00,2022-01-28 09:00:00,2022-12-19 15:00:00,2022-01-28,2022-12-19
BAYU,Bayu Buana Tbk,1989-10-30,353220780.0,Pengembangan,Consumer Cyclicals,995,351454676100.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2001-04-16,2022-12-19
BBCA,Bank Central Asia Tbk.,2000-05-31,122042299500.0,Utama,Financials,8650,1055665890675000.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2001-04-16,2022-12-19
BBHI,Allo Bank Indonesia Tbk.,2015-08-12,21512953877.0,Pengembangan,Financials,1830,39368705594910.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2015-08-12,2022-12-19
BBKP,Bank KB Bukopin Tbk.,2006-07-10,67019885160.0,Utama,Financials,100,6701988516000.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2006-07-10,2022-12-19
BBLD,Buana Finance Tbk.,1990-05-07,1645796054.0,Pengembangan,Financials,610,1003935592940.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2001-04-16,2022-12-19
BBMD,Bank Mestika Dharma Tbk.,2013-07-08,4049189100.0,Utama,Financials,2020,8179361982000.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2013-07-08,2022-12-16
BBNI,Bank Negara Indonesia (Persero,1996-11-25,18462169893.0,Utama,Financials,9425,174005951241525.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2001-04-16,2022-12-19
BBRI,Bank Rakyat Indonesia (Persero,2003-11-10,150043411587.0,Utama,Financials,4970,745715755587390.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2003-11-10,2022-12-19
BBRM,Pelayaran Nasional Bina Buana ,2013-01-09,8479490328.0,Utama,Energy,78,661400245584.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2013-01-09,2022-12-19
BBSI,Bank Bisnis Internasional Tbk.,2020-09-07,3274178463.0,Pengembangan,Financials,3860,12638328867180.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-09-07 09:00:00,2022-12-19 15:00:00,2020-09-07,2022-12-19
BBSS,Bumi Benowo Sukses Sejahtera T,2020-04-15,4800016020.0,Pengembangan,Properties & Real Estate,66,316801057320.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2022-04-18 09:00:00,2022-12-19 15:00:00,2020-04-15,2022-12-19
BBTN,Bank Tabungan Negara (Persero),2009-12-17,10484100000.0,Utama,Financials,1365,14310796500000.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2009-12-17,2022-12-19
BBYB,Bank Neo Commerce Tbk.,2015-01-13,9327465018.0,Utama,Financials,715,6669137487870.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2015-01-13,2022-12-19
BCAP,MNC Kapital Indonesia Tbk.,2001-06-08,42618850927.0,Utama,Financials,79,3366889223233.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2001-06-08,2022-12-19
BCIC,Bank JTrust Indonesia Tbk.,1997-06-25,13996806290.0,Pengembangan,Financials,124,1735603979960.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2001-04-16,2022-12-19
BCIP,Bumi Citra Permai Tbk.,2009-12-11,1429915525.0,Pengembangan,Properties & Real Estate,65,92944509125.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2009-12-11,2022-12-19
BDMN,Bank Danamon Indonesia Tbk.,1989-12-06,9675817341.0,Utama,Financials,2860,27672837595260.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2001-04-16,2022-12-19
BEBS,Berkah Beton Sadaya Tbk.,2021-03-10,9000000000.0,Pengembangan,Basic Materials,3730,33570000000000.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2021-03-10 09:00:00,2022-12-19 15:00:00,2021-03-10,2022-12-19
BEEF,Estika Tata Tiara Tbk.,2019-01-10,1884312595.0,Pengembangan,Consumer Non-Cyclicals,62,116827380890.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2019-01-10,2022-12-19
BEKS,Bank Pembangunan Daerah Banten,2001-07-13,51351733883.0,Pengembangan,Financials,50,2567586694150.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2001-07-13,2022-12-19
BELI,Global Digital Niaga Tbk.,2022-11-08 00:00:00,118474705740.0,Utama,Technology,468,55446162286320.0,2022-11-08 09:00:00,2022-12-19 15:59:00,2022-11-08 09:00:00,2022-12-19 15:00:00,2022-11-09,2022-12-19
BELL,Trisula Textile Industries Tbk,2017-10-03,7250000000.0,Pengembangan,Consumer Cyclicals,136,986000000000.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2017-10-03,2022-12-19
BESS,Batulicin Nusantara Maritim Tb,2020-03-09,3412610636.0,Pengembangan,Energy,178,607444693208.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2020-03-09,2022-12-19
BEST,Bekasi Fajar Industrial Estate,2012-04-10,9647311150.0,Utama,Properties & Real Estate,137,1321681627550.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2012-04-10,2022-12-19
BFIN,BFI Finance  Indonesia Tbk.,1990-05-16,15967115620.0,Utama,Financials,1055,16845306979100.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2001-04-16,2022-12-19
BGTG,Bank Ganesha Tbk.,2016-05-12,16303371203.0,Pengembangan,Financials,89,1451000037067.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2016-05-12,2022-12-19
BHAT,Bhakti Multi Artha Tbk.,2020-04-15,5000000000.0,Pengembangan,Financials,850,4250000000000.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2022-04-18 09:00:00,2022-12-19 15:00:00,2020-04-15,2022-12-19
BHIT,MNC Investama Tbk.,1997-11-24,86068156705.0,Utama,Industrials,58,4991953088890.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2001-04-16,2022-12-19
BIKA,Binakarya Jaya Abadi Tbk.,2015-07-14,592280000.0,Pengembangan,Properties & Real Estate,109,64558520000.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2015-07-14,2022-12-19
BIKE,Sepeda Bersama Indonesia Tbk.,2022-03-21,1293334000.0,Pengembangan,Consumer Cyclicals,206,266426804000.0,2022-03-21 09:00:00,2022-12-19 15:59:00,2022-03-21 09:00:00,2022-12-19 15:00:00,2022-03-21,2022-12-19
BIMA,Primarindo Asia Infrastructure,1994-08-30,608175716.0,Pengembangan,Consumer Cyclicals,127,77238315932.0,2021-11-01 09:00:00,2022-12-19 15:59:00,2020-04-16 09:00:00,2022-12-19 15:00:00,2001-04-16,2022-12-19
